88.047,0.99401,-1.044
88.179,0.65163,-1.0928
88.296,0.26769,-1.1416
88.381,-0.097031,-1.182
88.466,-0.45929,-1.2179
88.568,-0.85718,-1.2541
88.665,-1.2196,-1.2849
88.747,-1.5897,-1.3132
88.819,-2.0132,-1.3408
88.868,-2.4079,-1.3639
88.908,-2.8145,-1.3835
88.958,-3.269,-1.4044
89.008,-3.7005,-1.4215
89.055,-4.1497,-1.4365
89.094,-4.6541,-1.4522
89.12,-5.1236,-1.4653
89.141,-5.6529,-1.4779
89.157,-6.1495,-1.4879
89.174,-6.6608,-1.4962
89.191,-7.2409,-1.5026
89.207,-7.7857,-1.5082
89.222,-8.3472,-1.5143
89.236,-8.9879,-1.5193
89.242,-9.5857,-1.5227
89.25,-10.202,-1.526
89.253,-10.898,-1.5294
89.254,-11.546,-1.5308
89.253,-12.276,-1.5306
89.259,-12.959,-1.5288
89.27,-13.656,-1.5258
89.284,-14.442,-1.5218
89.307,-15.173,-1.5182
89.335,-15.917,-1.5145
89.375,-16.753,-1.5102
89.413,-17.519,-1.5064
89.462,-18.37,-1.5022
89.51,-19.145,-1.4989
89.562,-19.924,-1.4976
89.615,-20.788,-1.4979
89.663,-21.576,-1.4978
89.712,-22.367,-1.498
89.76,-23.234,-1.4982
89.805,-24.023,-1.498
89.847,-24.81,-1.4983
89.898,-25.673,-1.4983
89.944,-26.455,-1.4995
89.993,-27.316,-1.5025
90.033,-28.098,-1.5063
90.07,-28.881,-1.5111
90.102,-29.743,-1.5178
90.122,-30.521,-1.5251
90.136,-31.294,-1.5335
90.137,-32.144,-1.5442
90.131,-32.913,-1.5541
90.119,-33.755,-1.5656
90.095,-34.517,-1.5764
90.063,-35.276,-1.5872
90.021,-36.103,-1.599
89.975,-36.85,-1.6094
89.921,-37.59,-1.6194
89.854,-38.396,-1.6296
89.784,-39.12,-1.6389
89.704,-39.909,-1.6491
89.622,-40.618,-1.6575
89.536,-41.32,-1.6647
89.438,-42.081,-1.6704
89.347,-42.768,-1.6743
89.258,-43.444,-1.6771
89.162,-44.172,-1.6791
89.078,-44.819,-1.6801
88.994,-45.45,-1.6794
88.908,-46.128,-1.6765
88.838,-46.726,-1.6718
88.773,-47.365,-1.6637
88.723,-47.926,-1.6531
88.684,-48.47,-1.6401
88.658,-49.047,-1.6224
88.652,-49.563,-1.6023
88.66,-50.074,-1.5791
88.683,-50.631,-1.5496
88.723,-51.135,-1.5181
88.782,-51.634,-1.482
88.873,-52.176,-1.4378
88.983,-52.66,-1.3944
89.114,-53.137,-1.3477
89.291,-53.643,-1.2924
89.474,-54.084,-1.238
89.678,-54.508,-1.1792
89.931,-54.949,-1.1104
90.187,-55.327,-1.046
90.501,-55.716,-0.97384
90.812,-56.045,-0.90794
91.142,-56.353,-0.84176
91.525,-56.669,-0.76981
91.894,-56.93,-0.70499
92.281,-57.164,-0.64026
92.725,-57.392,-0.5713
93.143,-57.577,-0.51187
93.573,-57.74,-0.45732
94.053,-57.897,-0.40386
94.506,-58.02,-0.36262
95.002,-58.144,-0.32337
95.461,-58.254,-0.29219
95.918,-58.37,-0.26939
96.427,-58.492,-0.25202
96.903,-58.595,-0.23956
97.44,-58.705,-0.22916
97.936,-58.805,-0.22336
98.491,-58.919,-0.2204
99.003,-59.034,-0.21972
99.523,-59.156,-0.22197
100.1,-59.299,-0.22651
100.64,-59.431,-0.23063
101.2,-59.56,-0.23489
101.83,-59.707,-0.24091
102.41,-59.858,-0.2456
103.06,-60.033,-0.24953
103.66,-60.194,-0.25289
104.27,-60.359,-0.256
104.95,-60.546,-0.25658
105.57,-60.713,-0.25624
106.2,-60.877,-0.25562
106.91,-61.058,-0.25315
107.58,-61.23,-0.25067
108.33,-61.424,-0.24881
109.02,-61.597,-0.24631
109.72,-61.765,-0.2445
110.5,-61.946,-0.24247
111.21,-62.119,-0.23883
111.93,-62.293,-0.23482
112.75,-62.487,-0.23074
113.5,-62.666,-0.22722
114.26,-62.844,-0.22541
115.12,-63.041,-0.22372
115.9,-63.225,-0.22308
116.77,-63.421,-0.22243
117.56,-63.594,-0.22299
118.35,-63.767,-0.22359
119.23,-63.959,-0.22444
120.04,-64.133,-0.22709
120.85,-64.315,-0.23028
121.74,-64.525,-0.23294
122.55,-64.717,-0.23497
123.46,-64.937,-0.23593
124.28,-65.14,-0.23625
125.09,-65.337,-0.23773
126,-65.546,-0.23886
126.82,-65.738,-0.23976
127.64,-65.932,-0.24076
128.51,-66.154,-0.24211
129.29,-66.364,-0.24258
130.07,-66.577,-0.24226
130.94,-66.805,-0.2413
131.76,-67.011,-0.24008
132.64,-67.236,-0.23876
133.42,-67.433,-0.23819
134.19,-67.626,-0.23706
135.03,-67.846,-0.23591
135.81,-68.049,-0.23403
136.59,-68.236,-0.23139
137.44,-68.436,-0.22763
138.2,-68.616,-0.22286
139.05,-68.801,-0.21954
139.82,-68.968,-0.21751
140.59,-69.139,-0.2157
141.44,-69.331,-0.21414
142.21,-69.504,-0.21288
142.97,-69.672,-0.21037
143.8,-69.857,-0.20559
144.57,-70.015,-0.19912
145.34,-70.162,-0.1926
146.2,-70.321,-0.18602
146.97,-70.457,-0.18199
147.82,-70.592,-0.17773
148.59,-70.711,-0.17344
149.35,-70.837,-0.16662
150.19,-70.972,-0.15968
150.97,-71.089,-0.15322
151.75,-71.191,-0.14575
152.62,-71.295,-0.13745
153.39,-71.393,-0.12785
154.17,-71.488,-0.11956
155.04,-71.583,-0.11096
155.84,-71.652,-0.10335
156.72,-71.721,-0.094757
157.51,-71.783,-0.087434
158.3,-71.843,-0.081304
159.17,-71.903,-0.076639
159.96,-71.95,-0.072413
160.75,-71.986,-0.069128
161.62,-72.028,-0.066316
162.42,-72.069,-0.063142
163.31,-72.107,-0.060645
164.12,-72.143,-0.057219
164.91,-72.179,-0.052618
165.78,-72.228,-0.047228
166.57,-72.261,-0.040525
167.37,-72.274,-0.033866
168.25,-72.29,-0.02594
169.06,-72.307,-0.018699
169.87,-72.322,-0.0131
170.76,-72.33,-0.006616
171.57,-72.328,-0.000701
172.45,-72.327,0.00687
173.25,-72.33,0.013691
174.07,-72.309,0.019642
174.98,-72.266,0.024916
175.81,-72.227,0.029513
176.62,-72.192,0.033319
177.51,-72.151,0.035281
178.32,-72.1,0.037898
179.22,-72.055,0.039947
180.04,-72.027,0.042727
180.88,-71.988,0.04303
181.79,-71.939,0.042687
182.61,-71.9,0.04442
183.43,-71.86,0.046369
184.33,-71.828,0.048627
185.15,-71.801,0.050875
186.06,-71.751,0.052051
186.89,-71.699,0.053154
187.71,-71.648,0.054768
188.6,-71.601,0.05582
189.41,-71.558,0.055853
190.22,-71.501,0.056048
191.11,-71.444,0.05649
191.92,-71.393,0.057306
192.72,-71.341,0.057603
193.61,-71.279,0.058131
194.4,-71.227,0.058692
195.26,-71.167,0.059686
196.05,-71.11,0.060888
196.76,-71.07,0.057845
197.47,-71.029,0.054802
198.18,-70.989,0.051759
198.89,-70.949,0.048716
199.6,-70.909,0.045673
200.32,-70.869,0.04263
201.03,-70.828,0.039587
201.74,-70.788,0.036544
202.45,-70.748,0.033501
203.16,-70.707,0.030458
203.87,-70.667,0.027415
204.58,-70.627,0.024372
205.29,-70.587,0.021329
206.01,-70.546,0.018286
206.72,-70.506,0.015243
207.43,-70.466,0.0122
207.99,-70.456,0.005579
208.68,-70.455,-0.000654
209.3,-70.468,-0.006314
209.91,-70.483,-0.011717
210.59,-70.493,-0.015571
211.21,-70.499,-0.016479
211.83,-70.507,-0.016531
212.52,-70.513,-0.015384
213.15,-70.514,-0.015564
213.84,-70.503,-0.015633
214.47,-70.495,-0.014895
215.1,-70.496,-0.012937
215.8,-70.504,-0.009382
216.46,-70.499,-0.005467
217.12,-70.478,-0.001494
217.85,-70.469,0.003075
218.52,-70.467,0.007296
219.18,-70.458,0.010336
219.89,-70.436,0.012673
220.52,-70.444,0.016654
221.22,-70.468,0.019201
221.87,-70.481,0.020197
222.53,-70.491,0.02199
223.26,-70.496,0.023609
223.91,-70.495,0.024738
224.56,-70.5,0.025761
225.29,-70.502,0.027082
225.95,-70.499,0.028093
226.69,-70.488,0.028634
227.34,-70.481,0.029617
228,-70.47,0.030027
228.71,-70.46,0.030044
229.36,-70.447,0.030343
229.99,-70.432,0.030714
230.69,-70.411,0.03021
231.33,-70.398,0.03023
232.01,-70.386,0.030896
232.62,-70.372,0.031077
233.2,-70.356,0.031489
233.84,-70.34,0.034081
234.39,-70.332,0.038925
234.92,-70.315,0.04652
235.48,-70.286,0.057909
235.98,-70.248,0.071556
236.48,-70.2,0.089416
237.02,-70.136,0.11282
237.5,-70.057,0.13649
237.98,-69.965,0.16339
238.5,-69.851,0.19768
238.95,-69.724,0.23277
239.43,-69.555,0.27584
239.86,-69.384,0.31866
240.27,-69.19,0.36414
240.69,-68.949,0.41673
241.06,-68.705,0.46684
241.4,-68.444,0.51901
241.76,-68.144,0.57906
242.07,-67.859,0.63535
242.36,-67.558,0.69132
242.66,-67.207,0.75164
242.92,-66.875,0.80553
243.14,-66.534,0.85914
243.37,-66.156,0.91789
243.56,-65.805,0.97199
243.73,-65.451,1.0269
243.9,-65.056,1.0881
244.04,-64.685,1.1442
244.16,-64.254,1.2052
244.26,-63.844,1.2571
244.33,-63.416,1.306
244.4,-62.929,1.3564
244.45,-62.477,1.3986
244.49,-62.013,1.4379
244.51,-61.491,1.4757
244.52,-61.006,1.5042
244.52,-60.461,1.5311
244.52,-59.955,1.5529
244.5,-59.438,1.5712
244.47,-58.855,1.5869
244.45,-58.312,1.5969
244.42,-57.699,1.6039
244.4,-57.125,1.6074
244.37,-56.533,1.6093
244.34,-55.862,1.6106
244.32,-55.233,1.6106
244.29,-54.518,1.6098
244.25,-53.859,1.6098
244.18,-53.196,1.6103
244.1,-52.445,1.6105
244.03,-51.734,1.6105
243.96,-50.93,1.6101
243.91,-50.172,1.6094
243.86,-49.402,1.6087
243.81,-48.542,1.6076
243.76,-47.738,1.6068
243.72,-46.922,1.6063
243.67,-46.005,1.6058
243.63,-45.17,1.6054
243.59,-44.248,1.6052
243.54,-43.417,1.6063
243.5,-42.584,1.6077
243.46,-41.665,1.6102
243.42,-40.822,1.6128
243.37,-39.979,1.6161
243.32,-39.055,1.6195
243.3,-38.21,1.6216
243.28,-37.366,1.6235
243.24,-36.444,1.6259
243.21,-35.605,1.6276
243.16,-34.681,1.6292
243.12,-33.826,1.6302
243.07,-32.986,1.6307
243.02,-32.052,1.6311
242.97,-31.211,1.6303
242.93,-30.375,1.6285
242.9,-29.454,1.6265
242.87,-28.622,1.6245
242.84,-27.791,1.6225
242.81,-26.888,1.6208
242.79,-26.066,1.6192
242.76,-25.175,1.6171
242.72,-24.363,1.6153
242.7,-23.558,1.6148
242.67,-22.67,1.6149
242.64,-21.869,1.6153
242.6,-21.073,1.6168
242.57,-20.205,1.6193
242.53,-19.423,1.622
242.48,-18.565,1.6259
242.44,-17.788,1.6303
242.39,-17.008,1.6351
242.33,-16.157,1.6402
242.27,-15.386,1.6446
242.21,-14.621,1.6487
242.13,-13.786,1.6529
242.05,-13.033,1.6558
241.97,-12.289,1.6577
241.89,-11.482,1.6591
241.82,-10.756,1.6598
241.74,-9.9691,1.6605
241.67,-9.2689,1.6607
241.6,-8.5831,1.6604
241.53,-7.8457,1.6598
241.47,-7.1881,1.6586
241.41,-6.5436,1.6562
241.35,-5.8489,1.6532
241.3,-5.2338,1.6504
241.25,-4.5713,1.6472
241.22,-3.9827,1.6447
241.18,-3.4067,1.6418
241.13,-2.7894,1.6383
241.1,-2.2432,1.6345
241.06,-1.7151,1.6306
241.04,-1.1539,1.6259
241.02,-0.65866,1.6216
241,-0.18008,1.6175
240.98,0.32907,1.613
240.96,0.77608,1.6089
240.95,1.2524,1.6035
240.94,1.6671,1.5989
240.94,2.0656,1.594
240.94,2.4869,1.588
240.94,2.8508,1.5823
240.95,3.1978,1.5768
240.96,3.5625,1.5707
240.97,3.8759,1.5656
240.98,4.1945,1.5605
240.99,4.4634,1.5561
241,4.7074,1.5522
241.01,4.9477,1.5483
241.03,5.1347,1.5453
241.04,5.2994,1.5427
241.05,5.4555,1.5405
241.06,5.5709,1.5391
241.06,5.6619,1.5382
241.07,5.7418,1.5375
241.08,5.8073,1.5369
241.08,5.8653,1.5369
241.09,5.9076,1.5369
241.09,5.9367,1.5367
241.09,5.9565,1.5366
241.09,5.9635,1.5366
241.09,5.9612,1.5365
241.09,5.9565,1.5365
241.09,5.9561,1.5363
241.09,5.9562,1.5364
241.09,5.9549,1.5365
241.1,5.9507,1.5366
241.1,5.9503,1.5369
241.11,5.9553,1.5372
241.12,5.9638,1.5372
241.12,5.978,1.5373
241.13,5.9958,1.5373
241.13,6.0167,1.5372
241.14,6.0443,1.5372
241.14,6.075,1.5372
241.14,6.1219,1.5368
241.14,6.179,1.5362
241.15,6.2555,1.535
241.15,6.3609,1.5327
241.16,6.4762,1.5293
241.17,6.6091,1.5242
241.19,6.7768,1.5164
241.21,6.9474,1.5072
241.23,7.1335,1.4962
241.26,7.3539,1.4814
241.29,7.5669,1.4657
241.34,7.8187,1.4454
241.39,8.0575,1.4235
241.45,8.3008,1.4006
241.53,8.574,1.3724
241.62,8.8302,1.343
241.72,9.0912,1.3106
241.85,9.3833,1.2717
241.98,9.6569,1.2319
242.14,9.9631,1.1844
242.3,10.242,1.138
242.48,10.519,1.0883
242.7,10.816,1.032
242.92,11.076,0.97835
243.17,11.328,0.92238
243.46,11.594,0.85887
243.74,11.823,0.79875
244.08,12.068,0.73028
244.41,12.277,0.66637
244.77,12.473,0.60324
245.2,12.667,0.53666
245.61,12.825,0.47816
246.04,12.971,0.42156
246.54,13.112,0.36315
247.01,13.226,0.31396
247.55,13.338,0.26302
248.07,13.424,0.22116
248.61,13.495,0.18411
249.23,13.561,0.14928
249.81,13.604,0.12285
250.4,13.641,0.10174
251.07,13.676,0.08369
251.7,13.709,0.071223
252.35,13.736,0.061755
253.07,13.761,0.052869
253.75,13.782,0.04628
254.44,13.8,0.042237
255.21,13.821,0.039328
255.93,13.84,0.037334
256.67,13.865,0.036206
257.5,13.889,0.035535
258.27,13.91,0.035869
259.05,13.932,0.037507
259.92,13.957,0.039406
260.72,13.982,0.040813
261.63,14.012,0.041113
262.46,14.043,0.041233
263.31,14.07,0.040997
264.26,14.102,0.040423
265.14,14.13,0.040382
266.01,14.156,0.040835
266.99,14.184,0.042249
267.89,14.212,0.043472
268.8,14.245,0.044786
269.82,14.285,0.045473
270.76,14.326,0.046288
271.91,14.375,0.046217
272.78,14.41,0.046
273.75,14.437,0.044968
274.82,14.47,0.044657
275.79,14.497,0.044388
276.78,14.529,0.044872
277.88,14.563,0.04519
278.88,14.598,0.045967
279.99,14.633,0.047175
281.01,14.671,0.048936
282.02,14.71,0.050639
283.14,14.751,0.052707
284.15,14.792,0.054216
285.17,14.834,0.055362
286.3,14.886,0.056955
287.33,14.931,0.058062
288.36,14.979,0.059334
289.49,15.031,0.060513
290.5,15.081,0.061158
291.61,15.131,0.061212
292.62,15.177,0.060895
293.63,15.225,0.060853
294.73,15.274,0.061068
295.73,15.321,0.061234
296.72,15.368,0.060669
297.82,15.425,0.060101
298.81,15.478,0.059527
299.9,15.536,0.059145
300.89,15.591,0.058535
301.88,15.646,0.05775
302.97,15.705,0.057125
303.96,15.759,0.056659
304.94,15.811,0.056379
306.02,15.869,0.055695
307.01,15.922,0.055147
308,15.975,0.054732
309.08,16.03,0.054714
310.07,16.08,0.054841
311.17,16.123,0.055265
312.16,16.161,0.055652
313.16,16.204,0.055546
314.26,16.248,0.054612
315.27,16.289,0.053847
316.28,16.329,0.053183
317.4,16.375,0.052698
318.42,16.421,0.052106
319.45,16.465,0.051478
320.58,16.515,0.051144
321.61,16.565,0.051073
322.75,16.618,0.051203
323.8,16.672,0.050922
324.85,16.725,0.050498
325.99,16.783,0.049965
327.04,16.838,0.049646
328.08,16.888,0.049416
329.21,16.942,0.049682
330.25,16.991,0.049845
331.38,17.045,0.050181
332.41,17.094,0.050508
333.45,17.147,0.050488
334.58,17.209,0.050718
335.61,17.27,0.050964
336.63,17.325,0.051293
337.75,17.386,0.05157
338.76,17.436,0.051898
339.76,17.49,0.052419
340.85,17.548,0.053369
341.84,17.6,0.054452
342.91,17.658,0.055363
343.87,17.705,0.056452
344.83,17.754,0.057541
345.88,17.812,0.058668
346.82,17.867,0.059719
347.75,17.925,0.060608
348.76,17.988,0.061443
349.67,18.045,0.061996
350.56,18.104,0.06241
351.53,18.169,0.062834
352.4,18.225,0.062983
353.33,18.283,0.062291
354.17,18.335,0.061135
354.99,18.384,0.0595
355.87,18.432,0.057719
356.66,18.47,0.05626
357.42,18.505,0.054725
358.24,18.535,0.052909
358.96,18.563,0.051508
359.72,18.597,0.049797
360.39,18.623,0.048313
361.04,18.651,0.047327
361.72,18.679,0.045991
362.33,18.704,0.044654
362.91,18.728,0.043777
363.54,18.752,0.043307
364.08,18.773,0.043465
364.6,18.795,0.045136
365.15,18.82,0.049171
365.62,18.849,0.054502
366.12,18.891,0.063276
366.56,18.932,0.074745
366.99,18.983,0.089512
367.46,19.055,0.1092
367.88,19.132,0.13002
368.29,19.223,0.15442
368.75,19.33,0.18601
369.16,19.445,0.21945
369.55,19.578,0.25765
369.97,19.751,0.30365
370.35,19.928,0.3474
370.71,20.114,0.39252
371.1,20.332,0.44503
371.44,20.554,0.49433
371.77,20.804,0.5467
372.12,21.106,0.6068
372.44,21.399,0.66287
372.76,21.711,0.72059
373.09,22.076,0.78582
373.37,22.437,0.84615
373.66,22.864,0.91358
373.9,23.265,0.97713
374.12,23.686,1.0421
374.32,24.179,1.1143
374.47,24.642,1.181
374.59,25.117,1.2477
374.71,25.66,1.3203
374.79,26.174,1.3839
374.82,26.708,1.4425
374.8,27.307,1.5
374.77,27.856,1.5458
374.73,28.472,1.5884
374.68,29.049,1.6174
374.62,29.634,1.6384
374.56,30.284,1.6564
374.49,30.874,1.6659
374.41,31.525,1.6717
374.34,32.13,1.6745
374.28,32.816,1.6745
374.22,33.46,1.6732
374.16,34.115,1.6723
374.09,34.843,1.6714
374.02,35.515,1.6704
373.94,36.269,1.6689
373.87,36.966,1.6657
373.8,37.674,1.6612
373.73,38.471,1.6565
373.67,39.217,1.6523
373.61,39.978,1.648
373.54,40.829,1.6443
373.49,41.619,1.6415
373.44,42.421,1.6384
373.39,43.327,1.6347
373.35,44.169,1.6317
373.3,45.108,1.6283
373.26,45.969,1.6256
373.22,46.834,1.6228
373.18,47.79,1.6198
373.14,48.663,1.6178
373.11,49.542,1.6167
373.08,50.516,1.6163
373.04,51.406,1.6164
373,52.387,1.6174
372.96,53.276,1.6184
372.92,54.16,1.6196
372.88,55.135,1.6209
372.83,56.018,1.6219
372.8,56.901,1.6227
372.75,57.866,1.624
372.71,58.743,1.6254
372.67,59.619,1.6281
372.61,60.585,1.6318
372.56,61.464,1.6355
372.5,62.424,1.6395
372.44,63.292,1.6425
372.37,64.156,1.645
372.3,65.105,1.6475
372.25,65.968,1.649
372.18,66.83,1.6502
372.11,67.781,1.6505
372.06,68.643,1.6503
372,69.499,1.649
371.93,70.439,1.6455
371.87,71.295,1.6423
371.82,72.236,1.6376
371.77,73.091,1.6331
371.73,73.943,1.628
371.69,74.878,1.6224
371.65,75.724,1.6175
371.62,76.567,1.6123
371.59,77.492,1.6068
371.57,78.33,1.6017
371.55,79.25,1.5963
371.53,80.086,1.5912
371.52,80.923,1.5864
371.52,81.841,1.5815
371.52,82.674,1.5773
371.52,83.502,1.5739
371.53,84.399,1.571
371.54,85.197,1.5688
371.55,85.978,1.5676
371.56,86.819,1.5667
371.57,87.565,1.5662
371.58,88.359,1.5665
371.59,89.061,1.5674
371.6,89.743,1.5696
371.6,90.469,1.5732
371.6,91.104,1.5772
371.59,91.715,1.5822
371.58,92.362,1.5886
371.57,92.939,1.5949
371.55,93.514,1.6017
371.52,94.145,1.6102
371.5,94.716,1.6173
371.46,95.338,1.6251
371.42,95.901,1.6319
371.38,96.46,1.6386
371.34,97.071,1.6453
371.3,97.626,1.6517
371.25,98.183,1.6572
371.19,98.802,1.663
371.13,99.368,1.6675
371.07,99.999,1.6726
371.01,100.58,1.6769
370.95,101.17,1.6805
370.87,101.81,1.6839
370.8,102.41,1.6861
370.73,103.02,1.6875
370.66,103.69,1.6882
370.59,104.32,1.6884
370.51,105.02,1.6877
370.43,105.68,1.6874
370.35,106.35,1.6863
370.26,107.1,1.6842
370.18,107.79,1.6813
370.1,108.49,1.6782
370.02,109.26,1.6735
369.95,109.99,1.6696
369.88,110.75,1.6656
369.8,111.61,1.661
369.74,112.4,1.6573
369.67,113.26,1.6537
369.61,114.05,1.6499
369.55,114.87,1.6461
369.48,115.79,1.6415
369.41,116.65,1.6361
369.35,117.52,1.6298
369.3,118.48,1.6222
369.27,119.36,1.6149
369.24,120.35,1.6076
369.22,121.27,1.6008
369.2,122.2,1.594
369.18,123.24,1.5874
369.17,124.18,1.5823
369.16,125.13,1.5788
369.15,126.17,1.5767
369.15,127.13,1.576
369.14,128.09,1.5757
369.14,129.15,1.5762
369.13,130.11,1.578
369.11,131.17,1.581
369.1,132.14,1.5842
369.09,133.09,1.5872
369.09,134.14,1.5908
369.08,135.09,1.5941
369.07,136.05,1.5975
369.04,137.1,1.6006
369.02,138.05,1.6028
368.98,138.99,1.6048
368.94,140.02,1.6071
368.91,140.95,1.6092
368.87,141.98,1.6113
368.84,142.92,1.6132
368.81,143.85,1.6154
368.77,144.88,1.6188
368.73,145.82,1.6219
368.69,146.74,1.6252
368.63,147.75,1.6284
368.58,148.67,1.6311
368.53,149.59,1.6331
368.47,150.6,1.6348
368.42,151.52,1.6363
368.36,152.53,1.6377
368.3,153.44,1.6384
368.24,154.34,1.6384
368.17,155.34,1.6379
368.11,156.23,1.6369
368.05,157.13,1.6358
367.99,158.11,1.6342
367.94,159,1.6332
367.88,159.97,1.6315
367.83,160.85,1.6304
367.79,161.74,1.6297
367.74,162.7,1.6287
367.69,163.56,1.6274
367.65,164.41,1.6261
367.6,165.33,1.6249
367.55,166.15,1.624
367.5,166.96,1.6233
367.46,167.84,1.6227
367.42,168.61,1.6224
367.38,169.44,1.622
367.34,170.17,1.6221
367.31,170.89,1.6226
367.28,171.67,1.6239
367.24,172.35,1.6256
367.21,173,1.627
367.16,173.69,1.6304
367.12,174.3,1.6328
367.08,174.89,1.6354
367.02,175.54,1.6395
366.98,176.11,1.6445
366.93,176.73,1.6509
366.88,177.27,1.6592
366.83,177.81,1.671
366.76,178.39,1.6883
366.68,178.9,1.7083
366.58,179.41,1.733
366.45,179.96,1.7654
366.32,180.46,1.7996
366.16,180.95,1.8385
365.96,181.47,1.8868
365.76,181.93,1.9354
365.54,182.37,1.9872
365.26,182.85,2.0467
364.99,183.25,2.1023
364.68,183.64,2.1595
364.32,184.04,2.2263
363.96,184.39,2.2894
363.59,184.72,2.3542
363.14,185.05,2.4268
362.71,185.33,2.4933
362.2,185.6,2.5664
361.72,185.81,2.6326
361.22,186,2.6992
360.66,186.19,2.7712
360.12,186.33,2.8334
359.57,186.44,2.8908
358.95,186.52,2.9478
358.37,186.58,2.9924
357.72,186.62,3.0327
357.12,186.64,3.0615
356.51,186.66,3.0831
355.83,186.68,3.1019
355.2,186.68,3.1172
354.51,186.69,3.1329
353.87,186.68,-3.1358
353.21,186.65,-3.1206
352.47,186.61,-3.1057
351.79,186.57,-3.0943
351.03,186.52,-3.0842
350.32,186.46,-3.0786
349.6,186.4,-3.0741
348.8,186.33,-3.0698
348.05,186.27,-3.0658
347.29,186.21,-3.0605
346.44,186.13,-3.0552
345.66,186.05,-3.0504
344.78,185.95,-3.0448
343.99,185.86,-3.0403
343.18,185.77,-3.0374
342.27,185.66,-3.0361
341.44,185.57,-3.0363
340.59,185.47,-3.0374
339.64,185.37,-3.0391
338.76,185.28,-3.0417
337.8,185.19,-3.0443
336.91,185.11,-3.0468
336.02,185.02,-3.0498
335.04,184.94,-3.0526
334.14,184.86,-3.0549
333.24,184.78,-3.0572
332.25,184.7,-3.0595
331.35,184.63,-3.0615
330.46,184.55,-3.0637
329.47,184.48,-3.0661
328.57,184.41,-3.0678
327.58,184.34,-3.07
326.68,184.28,-3.0713
325.77,184.22,-3.0731
324.78,184.15,-3.0753
323.88,184.09,-3.077
322.97,184.03,-3.0794
321.97,183.96,-3.0818
321.05,183.9,-3.0843
320.13,183.84,-3.0865
319.12,183.8,-3.0888
318.2,183.76,-3.0905
317.18,183.71,-3.0922
316.25,183.66,-3.0932
